code(股票代码),stock_name(股票名称),pubDate(发布日期),statDate(统计截止日),roeAvg(平均净资产收益率),npMargin(净利率),gpMargin(毛利率),netProfit(净利润),epsTTM(每股收益(TTM)),MBRevenue(主营业务收入),totalShare(总股本),liqaShare(流通股本)
sz.300092,科新机电,2024-10-23,2024-09-30,0.091492,0.136065,0.277854,143114624.57,0.622118,,273923271.0,209866256.0
sz.300093,金刚光伏,2024-10-25,2024-09-30,,-4.786664,-2.010031,-379328944.11,-2.49705,,216000000.0,215411494.0
sz.300094,国联水产,2024-10-29,2024-09-30,-0.031329,-0.0302,0.11636,-90993843.57,-0.333439,,1128167253.0,1104961099.0
sz.300095,华伍股份,2024-10-29,2024-09-30,0.011636,0.021832,0.252036,18627478.94,0.015137,,420090164.0,335892579.0
sz.300096,ST易联众,2024-10-25,2024-09-30,-0.214019,-0.239558,0.463843,-80308157.96,-0.369754,,430000000.0,428720691.0
sz.300097,ST智云,2024-10-30,2024-09-30,0.020183,0.035675,0.4121,12757229.34,-0.074562,,288549669.0,270009948.0
sz.300098,高新兴,2024-10-30,2024-09-30,-0.016178,-0.048663,0.348288,-46124435.39,-0.04742,,1737782275.0,1541743627.0
sz.300099,尤洛卡,2024-10-30,2024-09-30,0.024266,0.121916,0.482867,49064682.61,0.156138,,737265255.0,581412240.0
sz.300100,双林股份,2024-10-23,2024-09-30,0.156518,0.113388,0.204019,366972532.92,0.871706,,400769246.0,387062884.0
sz.300101,振芯科技,2024-10-28,2024-09-30,0.041022,0.124975,0.562774,70415225.52,8.6e-05,,564546000.0,562850215.0
sz.300102,乾照光电,2024-10-12,2024-09-30,0.011878,0.025979,0.155136,48816012.96,0.182273,,919900633.0,914382357.0
sz.300103,达刚控股,2024-10-24,2024-09-30,-0.044941,-0.233919,0.180425,-28793391.18,-0.323803,,317601000.0,221571547.0
sz.300105,龙源技术,2024-10-29,2024-09-30,0.012187,0.040628,0.18378,23316612.3,0.286007,,515920020.0,513213525.0
sz.300106,西部牧业,2024-10-29,2024-09-30,-0.079897,-0.055512,0.100909,-38977739.93,-0.400557,,211332310.0,211332310.0
sz.300107,建新股份,2024-10-23,2024-09-30,0.009208,0.030497,0.112414,13693610.77,0.031623,,561806868.0,346407795.0
sz.300108,*ST吉药,2024-10-30,2024-09-30,,-1.15354,0.370528,-293959707.99,-0.655302,,666014674.0,655719424.0
sz.300109,新开源,2024-10-23,2024-09-30,0.088268,0.28081,0.521043,311979359.16,0.823915,,484700005.0,448338521.0
sz.300110,华仁药业,2024-10-29,2024-09-30,0.035,0.093581,0.360983,100471124.16,0.123929,,1182212982.0,1181177607.0
sz.300111,向日葵,2024-10-26,2024-09-30,0.004097,0.021796,0.239063,4947226.92,0.000467,,1287210714.0,1287210714.0
sz.300112,万讯自控,2024-10-29,2024-09-30,0.013706,0.025385,0.466559,18773581.37,-0.007903,,291943278.0,237676294.0
sz.300113,顺网科技,2024-10-30,2024-09-30,0.101748,0.16823,0.417331,234915581.86,0.323235,,694287240.0,528921135.0
sz.300114,中航电测,2024-10-24,2024-09-30,0.042328,0.087336,0.369091,103797147.12,0.173021,,590760499.0,590760499.0
sz.300115,长盈精密,2024-10-26,2024-09-30,0.087716,0.052859,0.187013,639456446.23,0.501585,,1352404865.0,1200656807.0
sz.300117,*ST嘉寓,2024-10-24,2024-09-30,,-0.52806,-0.041603,-206861982.46,-2.211834,,716760000.0,716760000.0
sz.300118,东方日升,2024-10-29,2024-09-30,-0.109436,-0.1044,0.086058,-1555903907.02,-1.294357,,1140013863.0,926826080.0
sz.300119,瑞普生物,2024-10-30,2024-09-30,0.054108,0.151238,0.493929,264182740.83,0.910127,,465847906.0,334982301.0
sz.300120,经纬辉开,2024-10-25,2024-09-30,0.021992,0.025074,0.119438,65692152.96,-0.510873,,574393929.0,530411218.0
sz.300121,阳谷华泰,2024-10-29,2024-09-30,0.057258,0.072961,0.190127,184959694.01,0.562246,,408990345.0,394453083.0
sz.300122,智飞生物,2024-10-26,2024-09-30,0.06833,0.094382,0.272307,2150622937.94,1.541559,,2393789747.0,1414308160.0
sz.300123,亚光科技,2024-10-30,2024-09-30,-0.033608,-0.090901,0.283557,-66402068.05,-0.362771,,1021834123.0,1000273818.0
sz.300124,汇川技术,2024-10-29,2024-09-30,0.131638,0.134462,0.310166,3414976682.06,1.783447,,2678142081.0,2267092630.0
sz.300125,ST聆达,2024-10-24,2024-09-30,-4.477673,-11.730553,-0.687637,-569638827.73,-3.139051,,267599995.0,265442058.0
sz.300126,锐奇股份,2024-10-25,2024-09-30,-0.014487,-0.048812,0.133877,-15636143.07,-0.058038,,303957600.0,210432429.0
sz.300127,银河磁体,2024-10-24,2024-09-30,0.079964,0.192951,0.332583,113902316.46,0.398871,,323146360.0,230816140.0
sz.300128,锦富技术,2024-10-30,2024-09-30,-0.151943,-0.149739,0.124483,-186771095.52,-0.217697,,1299115412.0,1299115412.0
sz.300129,泰胜风能,2024-10-30,2024-09-30,0.034321,0.052259,0.165496,154147151.19,0.219863,,934899232.0,664517277.0
sz.300130,新国都,2024-10-26,2024-09-30,0.069237,0.120651,0.419943,294990272.48,0.892257,,560330123.0,427276433.0
sz.300131,英唐智控,2024-10-19,2024-09-30,0.026834,0.010107,0.078439,40598357.61,0.054896,,1137597085.0,1044845116.0
sz.300132,青松股份,2024-10-30,2024-09-30,0.024689,0.022269,0.165618,30876288.56,0.052886,,516580886.0,508081284.0
sz.300133,华策影视,2024-10-29,2024-09-30,0.023482,0.192175,0.381008,171522939.87,0.116341,,1901073701.0,1624070026.0
sz.300134,大富科技,2024-10-25,2024-09-30,-0.051876,-0.123287,0.199571,-213269880.57,-0.488533,,767498006.0,712418006.0
sz.300135,宝利国际,2024-10-25,2024-09-30,0.007345,0.002206,0.026596,3701110.4,-0.043661,,921600000.0,921600000.0
sz.300136,信维通信,2024-10-30,2024-09-30,0.07506,0.08263,0.207992,528350069.54,0.555335,,967568638.0,824567926.0
sz.300137,ST先河,2024-10-25,2024-09-30,0.003026,0.007367,0.381802,4420550.07,-0.281926,,536582210.0,527591760.0
sz.300138,晨光生物,2024-10-26,2024-09-30,0.019158,0.008658,0.073746,45240156.78,0.270232,,532773991.0,447987190.0
sz.300139,晓程科技,2024-10-23,2024-09-30,0.041795,0.260687,0.541247,61810244.55,-0.130373,,274000000.0,233651725.0
sz.300140,节能环境,2024-10-24,2024-09-30,0.04932,0.158639,0.377952,684965282.68,0.22096,,3099067016.0,1020057876.0
sz.300141,和顺电气,2024-10-28,2024-09-30,-0.000812,-0.003144,0.224615,-894433.37,0.01798,,253884600.0,252669791.0
sz.300142,沃森生物,2024-10-26,2024-09-30,0.027072,0.163748,0.79423,350640884.9,0.076514,,1599348541.0,1559208673.0
sz.300143,盈康生命,2024-10-28,2024-09-30,0.058836,0.067768,0.261585,83199781.04,0.138478,,642167010.0,642167010.0
sz.300144,宋城演艺,2024-10-25,2024-09-30,0.131702,0.516405,0.71867,1039751020.31,0.042279,,2620474040.0,2351388116.0
sz.300145,中金环境,2024-10-30,2024-09-30,0.100513,0.074912,0.352868,268580206.79,0.123098,,1921208236.0,1893597187.0
sz.300146,汤臣倍健,2024-10-26,2024-09-30,0.07395,0.150371,0.679257,862161745.28,0.419684,,1700845431.0,1129987059.0
sz.300147,香雪制药,2024-10-26,2024-09-30,-0.119948,-0.128387,0.310997,-196889583.22,-0.696663,,661279045.0,657459042.0
sz.300148,天舟文化,2024-10-28,2024-09-30,0.021801,0.06844,0.377634,16547102.32,-0.028889,,835339343.0,801629335.0
sz.300149,睿智医药,2024-10-30,2024-09-30,-0.044013,-0.085985,0.192246,-61782349.49,-1.895039,,499776892.0,498896017.0
sz.300150,世纪瑞尔,2024-10-24,2024-09-30,0.021582,0.063741,0.430437,30956881.02,-0.010628,,585106053.0,514733937.0
sz.300151,昌红科技,2024-10-29,2024-09-30,0.049244,0.08728,0.287798,68272955.35,0.117431,,532508631.0,368696918.0
sz.300152,新动力,2024-10-30,2024-09-30,-0.005914,-0.010074,0.238487,-1904911.23,-0.066545,,712800000.0,712500056.0
sz.300153,科泰电源,2024-10-24,2024-09-30,0.029554,0.033421,0.128782,24522534.23,0.117403,,320000000.0,318330118.0
sz.300154,瑞凌股份,2024-10-29,2024-09-30,0.082559,0.175822,0.217569,144909025.17,0.318314,,449555201.0,315304451.0
sz.300155,安居宝,2024-10-29,2024-09-30,-0.016363,-0.150329,0.4258,-23206372.4,-0.127284,,561227744.0,330347087.0
sz.300157,新锦动力,2024-10-31,2024-09-30,-0.81537,-0.281088,0.254264,-109847751.25,-0.264525,,725588257.0,704226607.0
sz.300158,振东制药,2024-10-24,2024-09-30,0.007794,0.016112,0.508673,36565014.67,-0.002971,,1005319756.0,1001144539.0
sz.300159,新研股份,2024-10-28,2024-09-30,,-0.413569,0.16093,-191116979.38,-0.143386,,1498965923.0,1471839203.0
sz.300160,秀强股份,2024-10-23,2024-09-30,0.074529,0.160583,0.300409,181908335.88,0.275159,,772946292.0,759391517.0
sz.300161,华中数控,2024-10-30,2024-09-30,-0.041325,-0.079,0.346279,-87483308.89,-0.031949,,198696906.0,194838075.0
sz.300162,雷曼光电,2024-10-30,2024-09-30,-0.043914,-0.044287,0.247968,-41899925.64,-0.251766,,419510030.0,340758780.0
sz.300163,ST先锋,2024-10-25,2024-09-30,-0.011257,-0.029075,0.157426,-5533473.69,-0.214978,,474000000.0,415964553.0
sz.300164,通源石油,2024-10-24,2024-09-30,0.035804,0.057867,0.290388,50151722.71,0.013001,,590908629.0,585660778.0
sz.300165,ST天瑞,2024-10-28,2024-09-30,-0.00495,-0.007022,0.390703,-4134938.9,-0.267548,,495511725.0,420532110.0
sz.300166,东方国信,2024-10-25,2024-09-30,0.003461,0.011946,0.346918,17757888.97,-0.417496,,1138745748.0,905580365.0
sz.300167,*ST迪威,2024-10-30,2024-09-30,,-0.080366,0.183705,-26306649.1,-0.371934,,360550000.0,354332500.0
sz.300168,万达信息,2024-10-26,2024-09-30,-0.272765,-0.424037,0.156688,-560199138.62,-0.776682,,1441777126.0,1439182545.0
sz.300169,天晟新材,2024-10-29,2024-09-30,0.063392,0.020557,0.229222,8249761.41,-0.362468,,325984340.0,301735782.0
sz.300170,汉得信息,2024-10-25,2024-09-30,0.027596,0.059854,0.327905,140816230.33,0.071321,,984845711.0,947594067.0
sz.300171,东富龙,2024-10-29,2024-09-30,0.019447,0.044505,0.294855,155303814.59,0.221452,,765762040.0,562591355.0
sz.300172,中电环保,2024-10-17,2024-09-30,0.045389,0.14655,0.277261,88098800.37,0.101934,,676710000.0,523512387.0
sz.300173,福能东方,2024-10-26,2024-09-30,0.007481,0.012943,0.294567,6151388.17,0.052048,,734725698.0,734725698.0
sz.300174,元力股份,2024-10-26,2024-09-30,0.066435,0.152722,0.250452,213263971.57,0.746878,,365852860.0,364563462.0
sz.300175,朗源股份,2024-10-30,2024-09-30,-0.055742,-0.191667,0.124575,-31002681.95,-0.140807,,470800000.0,470800000.0
sz.300176,鸿特科技,2024-10-25,2024-09-30,0.031987,0.022553,0.141453,29449784.01,0.127372,,387280800.0,387280800.0
sz.300177,中海达,2024-10-26,2024-09-30,-0.015488,-0.056992,0.418134,-42095535.38,-0.580419,,744169066.0,606275355.0
sz.300179,四方达,2024-10-24,2024-09-30,0.07838,0.204723,0.534618,81668911.32,0.250858,,485908830.0,376047335.0
sz.300180,华峰超纤,2024-10-24,2024-09-30,0.026822,0.035944,0.166572,125071709.27,-0.046844,,1761060155.0,1485591192.0
sz.300181,佐力药业,2024-10-28,2024-09-30,0.1582,0.209001,0.616062,427382283.28,0.737896,,701387335.0,601082461.0
sz.300182,捷成股份,2024-10-19,2024-09-30,0.044607,0.171217,0.296755,361821751.48,0.142654,,2663825632.0,2239916552.0
sz.300183,东软载波,2024-10-25,2024-09-30,0.026628,0.106164,0.399129,83611108.49,0.170963,,462609137.0,359026312.0
sz.300184,力源信息,2024-10-19,2024-09-30,0.027435,0.017883,0.091331,100265882.01,0.078947,,1154011922.0,1048241829.0
sz.300185,通裕重工,2024-10-29,2024-09-30,0.007851,0.012782,0.127963,54656186.73,0.002056,,3896931013.0,3672786259.0
sz.300187,永清环保,2024-10-26,2024-09-30,0.07956,0.166008,0.280433,84488494.2,0.150407,,645622165.0,644819665.0
sz.300188,国投智能,2024-10-23,2024-09-30,-0.063153,-0.28445,0.407274,-255258048.06,-0.058593,,859477310.0,781945521.0
sz.300189,神农种业,2024-10-29,2024-09-30,-0.028616,-0.097773,0.459808,-11995113.89,-0.04506,,1024000000.0,886247574.0
sz.300190,维尔利,2024-10-26,2024-09-30,0.003764,0.007582,0.200677,11044933.49,-0.262661,,781593633.0,776169530.0
sz.300191,潜能恒信,2024-10-25,2024-09-30,-0.037723,-0.116107,0.318569,-41876301.29,-0.226202,,320000000.0,221195000.0
sz.300192,科德教育,2024-10-25,2024-09-30,0.122221,0.179869,0.349176,104046730.83,0.441134,,329143329.0,210170831.0
sz.300193,佳士科技,2024-10-26,2024-09-30,0.079394,0.191064,0.305179,180389041.3,0.440425,,493598667.0,437060947.0
sz.300194,福安药业,2024-10-25,2024-09-30,0.070596,0.151316,0.529642,301919063.72,0.236725,,1189712382.0,967864460.0
sz.300195,长荣股份,2024-10-29,2024-09-30,0.001274,0.000998,0.295242,1136905.21,0.090468,,423707756.0,313912481.0
sz.300196,长海股份,2024-10-26,2024-09-30,0.044801,0.106204,0.233914,202061878.48,0.515314,,408716549.0,246317334.0
sz.300197,节能铁汉,2024-10-30,2024-09-30,-0.127549,-0.697334,-0.050128,-671458664.69,-0.612127,,2965298080.0,2965298080.0
sz.300198,纳川股份,2024-10-30,2024-09-30,-0.109801,-0.618322,0.151658,-80874945.34,-0.31918,,1031548540.0,1024466411.0
sz.300199,翰宇药业,2024-10-30,2024-09-30,-0.047492,-0.095486,0.595687,-35828756.23,-0.416797,,883241336.0,706283126.0
sz.300200,高盟新材,2024-10-18,2024-09-30,0.07008,0.121747,0.280902,109381873.12,-0.778468,,430973206.0,423389812.0
sz.300201,海伦哲,2024-10-25,2024-09-30,0.096975,0.13346,0.338539,133722566.19,0.197893,,1040921518.0,1036619108.0
sz.300203,聚光科技,2024-10-29,2024-09-30,0.039642,0.048517,0.44372,111848795.94,-0.064118,,448737600.0,448368525.0
sz.300204,舒泰神,2024-10-25,2024-09-30,-0.009121,-0.035883,0.818047,-9364956.52,-0.467347,,477772555.0,471640766.0
sz.300205,ST天喻,2024-10-24,2024-09-30,-0.07964,-0.145162,0.248311,-112993153.33,-0.301753,,430056000.0,425991218.0
sz.300206,理邦仪器,2024-10-25,2024-09-30,0.086352,0.125206,0.581723,173051190.52,0.268829,,581721846.0,340438065.0
sz.300207,欣旺达,2024-10-30,2024-09-30,0.051956,0.01446,0.160164,553490564.61,0.7973,,1862217256.0,1728095931.0
sz.300208,*ST中程,2024-10-26,2024-09-30,,-1.554301,0.464675,-140322002.23,-1.611653,,749475000.0,687391126.0
sz.300209,*ST有树,2024-10-24,2024-09-30,,-0.107368,0.361742,-35207765.15,-0.882733,,422107330.0,399259844.0
sz.300210,森远股份,2024-10-25,2024-09-30,-0.087776,-0.392249,0.234842,-38295228.25,-0.242577,,484219953.0,483557365.0
sz.300211,亿通科技,2024-10-23,2024-09-30,-0.058853,-0.524256,0.321339,-29696249.17,-0.110954,,303929723.0,298481824.0
sz.300212,易华录,2024-10-30,2024-09-30,-0.186393,-1.408693,0.00728,-608082926.05,-2.727326,,719892422.0,698182190.0
sz.300213,佳讯飞鸿,2024-10-26,2024-09-30,0.016547,0.042954,0.417089,31628003.32,0.119322,,593718564.0,551163272.0
sz.300214,日科化学,2024-10-23,2024-09-30,-0.020765,-0.022404,0.043367,-54098858.08,-0.107388,,466042614.0,403563836.0
sz.300215,电科院,2024-10-25,2024-09-30,0.007922,0.035591,0.360941,16493033.25,0.057002,,749094187.0,562176344.0
sz.300217,东方电热,2024-10-29,2024-09-30,0.070155,0.100007,0.226353,284175510.99,0.228805,,1477976940.0,1226951512.0
sz.300218,安利股份,2024-10-25,2024-09-30,0.113309,0.084189,0.253125,151688863.36,0.827035,,216987000.0,216276394.0
sz.300219,鸿利智汇,2024-10-29,2024-09-30,0.035353,0.030636,0.190911,93307859.28,0.158202,,707943506.0,706635766.0
sz.300220,金运激光,2024-10-26,2024-09-30,0.016937,0.014254,0.303919,2844170.86,-0.098574,,151200000.0,151019348.0
sz.300221,银禧科技,2024-10-26,2024-09-30,0.029759,0.027222,0.166885,38533886.02,0.082636,,477818185.0,452579068.0
sz.300222,科大智能,2024-10-25,2024-09-30,0.018223,0.011696,0.256957,22386834.13,-0.06876,,780242234.0,635764509.0
sz.300223,北京君正,2024-10-28,2024-09-30,0.025694,0.094618,0.374431,302893624.62,0.982734,,481569911.0,419590599.0
sz.300224,正海磁材,2024-10-14,2024-09-30,0.048934,0.049563,0.161495,188819859.61,0.328076,,820245721.0,814959022.0
sz.300225,金力泰,2024-10-29,2024-09-30,0.024842,0.035546,0.314332,18535451.71,0.060779,,475429590.0,474349590.0
sz.300226,上海钢联,2024-10-24,2024-09-30,0.06455,0.003502,0.013967,224621428.59,0.623181,,321821516.0,309533301.0
sz.300227,光韵达,2024-10-29,2024-09-30,0.02055,0.042756,0.310462,33501306.0,0.070561,,494581391.0,412594229.0
sz.300228,富瑞特装,2024-10-25,2024-09-30,0.063929,0.061835,0.198267,158670593.77,0.407148,,575406349.0,542926099.0
sz.300229,拓尔思,2024-10-30,2024-09-30,0.013216,0.067132,0.627338,41563916.53,0.072977,,795291951.0,794701252.0
sz.300230,永利股份,2024-10-30,2024-09-30,0.052533,0.101885,0.318341,166425955.96,0.439231,,816206041.0,632815099.0
sz.300231,银信科技,2024-10-30,2024-09-30,0.031994,0.044029,0.2213,50945645.98,0.089655,,419075053.0,326957918.0
sz.300232,洲明科技,2024-10-21,2024-09-30,0.026837,0.021318,0.305702,115552503.01,0.074497,,1089397861.0,884634098.0
sz.300233,金城医药,2024-10-25,2024-09-30,0.040749,0.064445,0.401317,162100822.21,0.503505,,383874587.0,369883105.0
sz.300234,开尔新材,2024-10-30,2024-09-30,0.034692,0.130087,0.2414,39200718.47,0.154178,,503171090.0,343987044.0
sz.300235,方直科技,2024-10-25,2024-09-30,0.026499,0.254074,0.822086,18732018.31,0.093466,,251746635.0,203132013.0
sz.300236,上海新阳,2024-10-30,2024-09-30,0.030033,0.121794,0.388925,129953196.53,0.583213,,313381402.0,278418717.0
sz.300237,美晨科技,2024-10-25,2024-09-30,-0.815943,-0.162847,0.080747,-197164834.05,-0.764783,,1441914930.0,1438894430.0
sz.300238,冠昊生物,2024-10-29,2024-09-30,0.052177,0.074276,0.786369,20658923.3,0.066266,,265155701.0,265134082.0
sz.300239,东宝生物,2024-10-28,2024-09-30,0.03924,0.11299,0.226235,71535188.56,0.153127,,593606491.0,589605291.0
sz.300240,飞力达,2024-10-22,2024-09-30,0.015302,0.007019,0.064497,35092084.73,0.006411,,370804050.0,362619979.0
sz.300241,瑞丰光电,2024-10-28,2024-09-30,0.021169,0.043814,0.245568,48581400.51,0.025105,,686211103.0,571824623.0
sz.300242,佳云科技,2024-10-30,2024-09-30,-0.107274,-0.053821,0.079111,-56831264.02,-0.118723,,634555224.0,629576622.0
sz.300243,瑞丰高材,2024-10-25,2024-09-30,0.031891,0.024778,0.149667,36423397.31,0.222926,,250424671.0,190693388.0
sz.300244,迪安诊断,2024-10-24,2024-09-30,0.017897,0.032694,0.280513,302683796.72,-0.148102,,624979436.0,501483961.0
sz.300245,天玑科技,2024-10-25,2024-09-30,-0.010589,-0.076293,0.25971,-17277589.54,-0.140048,,313457493.0,311276528.0
sz.300246,宝莱特,2024-10-28,2024-09-30,-0.010541,-0.013926,0.271823,-11245481.62,-0.540883,,264575486.0,211296281.0
sz.300247,融捷健康,2024-10-25,2024-09-30,0.035242,0.105371,0.308364,50135304.15,0.04643,,804040313.0,803275313.0
sz.300248,新开普,2024-10-29,2024-09-30,0.00497,-0.000544,0.564169,-309901.48,0.23852,,476348393.0,409154359.0
sz.300249,依米康,2024-10-24,2024-09-30,0.017958,0.010246,0.211695,7142367.45,-0.289582,,440487994.0,373596925.0
sz.300250,初灵信息,2024-10-29,2024-09-30,-0.051581,-0.171008,0.546365,-32260203.95,-0.108438,,214067479.0,157616522.0
sz.300251,光线传媒,2024-10-30,2024-09-30,0.052432,0.319664,0.429638,460887962.46,0.173923,,2933608432.0,2787223354.0
sz.300252,金信诺,2024-10-25,2024-09-30,0.002635,-0.014949,0.172499,-23778940.15,-0.492622,,662153834.0,537031255.0
sz.300253,卫宁健康,2024-10-30,2024-09-30,0.026696,0.071835,0.410402,137443786.79,0.166735,,2160631739.0,1861863853.0
sz.300254,仟源医药,2024-10-24,2024-09-30,0.070703,0.11031,0.669891,67158532.63,0.33394,,248668563.0,225021595.0
sz.300255,常山药业,2024-10-30,2024-09-30,0.004016,-0.035466,0.18057,-27806023.52,-0.918971,,919060878.0,915909159.0
sz.300256,星星科技,2024-10-25,2024-09-30,-0.093049,-0.14998,0.104077,-128702768.81,-0.177491,,2268393386.0,1643393386.0
sz.300257,开山股份,2024-10-24,2024-09-30,0.035179,0.070997,0.329159,220797256.81,0.308328,,993635018.0,954556716.0
sz.300258,精锻科技,2024-10-22,2024-09-30,0.030825,0.07897,0.250586,115868741.31,0.343759,,481777232.0,462731927.0
sz.300259,新天科技,2024-10-24,2024-09-30,0.040091,0.194533,0.448256,115499650.83,0.165124,,1169801516.0,1169533231.0
sz.300260,新莱应材,2024-10-25,2024-09-30,0.106794,0.091521,0.250013,197822347.54,0.651258,,407806752.0,287636945.0
sz.300261,雅本化学,2024-10-24,2024-09-30,-0.025027,-0.059253,0.161476,-55695104.0,-0.223886,,963309471.0,936067477.0
sz.300263,隆华科技,2024-10-29,2024-09-30,0.048013,0.087848,0.239192,169563829.16,0.115417,,904348130.0,748526132.0
sz.300264,佳创视讯,2024-10-24,2024-09-30,-0.484289,-0.426385,0.116296,-33142483.06,-0.123719,,430857518.0,370388029.0
sz.300265,通光线缆,2024-10-26,2024-09-30,0.022937,0.029706,0.165296,56563004.14,0.124929,,458288966.0,457989341.0
sz.300266,兴源环境,2024-10-29,2024-09-30,-0.764519,-0.239643,0.139836,-167981069.4,-0.568907,,1553807314.0,1553240164.0
sz.300267,尔康制药,2024-10-25,2024-09-30,-0.005327,-0.031476,0.309418,-26889704.7,-0.126473,,2062604870.0,1422396841.0
sz.300268,ST佳沃,2024-10-25,2024-09-30,-20.282245,-0.287898,-0.095011,-756119688.18,-6.609568,,174200000.0,133632302.0
sz.300269,联建光电,2024-10-25,2024-09-30,-0.09902,-0.014673,0.282833,-6890154.75,-0.075277,,549113825.0,525665653.0
sz.300270,中威电子,2024-10-26,2024-09-30,-0.078471,-0.478091,0.262566,-51877604.05,-0.234779,,302806028.0,256463473.0
sz.300271,华宇软件,2024-10-26,2024-09-30,-0.062942,-0.29887,0.33258,-281553570.68,-1.602437,,816275473.0,801731554.0
sz.300272,开能健康,2024-10-29,2024-09-30,0.065982,0.087432,0.402641,109643066.89,0.151231,,577217911.0,431120454.0
sz.300274,阳光电源,2024-10-31,2024-09-30,0.245677,0.154688,0.313177,7726038958.27,4.73475,,2073211424.0,1590001149.0
sz.300275,梅安森,2024-10-30,2024-09-30,0.053701,0.132271,0.441039,46549571.2,0.18246,,304342008.0,254694312.0
sz.300276,三丰智能,2024-10-29,2024-09-30,0.009618,0.014822,0.143112,22263466.3,0.000401,,1401042990.0,1020769922.0
sz.300277,海联讯,2024-10-24,2024-09-30,0.009256,0.051805,0.228465,6781189.83,0.024891,,335000000.0,334372300.0
sz.300278,华昌达,2024-10-30,2024-09-30,0.04427,0.038229,0.134422,77575854.48,0.060843,,1421506508.0,1366622402.0
sz.300279,和晶科技,2024-10-24,2024-09-30,0.055964,0.033494,0.177537,52487509.65,0.115288,,489099490.0,458098684.0
sz.300280,紫天科技,2024-10-30,2024-09-30,0.006936,0.006994,0.039614,8255725.89,-8.680975,,162065744.0,160474169.0
sz.300281,金明精机,2024-10-30,2024-09-30,0.011196,0.038844,0.161262,14327811.43,0.022751,,418923580.0,397325912.0
sz.300283,温州宏丰,2024-10-24,2024-09-30,-0.013359,-0.01305,0.096212,-28834425.17,-0.087014,,437206334.0,307446614.0
sz.300284,苏交科,2024-10-29,2024-09-30,0.018354,0.053228,0.316422,155125816.76,0.201307,,1262827774.0,1194447684.0
sz.300285,国瓷材料,2024-10-29,2024-09-30,0.074768,0.182055,0.396467,540017272.91,0.612314,,997048299.0,803949847.0
sz.300286,安科瑞,2024-10-25,2024-09-30,0.117628,0.194147,0.462389,158376529.14,0.866214,,214716125.0,175573399.0
sz.300287,飞利信,2024-10-29,2024-09-30,-0.093927,-0.28825,0.197799,-124415654.47,-0.181557,,1435273808.0,1310750881.0
sz.300288,朗玛信息,2024-10-30,2024-09-30,0.025256,0.146105,0.365623,43572464.08,0.16899,,337941402.0,256569391.0
sz.300289,利德曼,2024-10-26,2024-09-30,0.000616,0.012361,0.541595,3483549.68,-0.013525,,544011487.0,543156487.0
sz.300290,荣科科技,2024-10-25,2024-09-30,-0.008047,0.002649,0.39588,1258376.6,0.018376,,639732569.0,639222344.0
sz.300291,百纳千成,2024-10-26,2024-09-30,-0.015214,-0.225537,-0.020269,-150602241.24,-0.221344,,941889651.0,928978719.0
sz.300292,吴通控股,2024-10-28,2024-09-30,0.060067,0.025459,0.106756,83249720.39,0.035057,,1341764974.0,1115944813.0
sz.300293,蓝英装备,2024-10-25,2024-09-30,-0.002707,-0.002567,0.281679,-2486726.32,-0.056059,,338438106.0,280335917.0
sz.300294,博雅生物,2024-10-25,2024-09-30,0.055393,0.331242,0.666657,412432277.86,0.369067,,504248738.0,425940163.0
sz.300295,三六五网,2024-10-23,2024-09-30,-0.006954,-0.077814,0.713484,-7567973.85,-0.565514,,190824714.0,167548624.0
sz.300296,利亚德,2024-10-24,2024-09-30,0.021931,0.033319,0.276673,182078336.96,0.002447,,2529396015.0,2090539621.0
sz.300298,三诺生物,2024-10-24,2024-09-30,0.081638,0.085363,0.552272,271627606.54,0.392919,,564265375.0,455345717.0
sz.300299,富春股份,2024-10-28,2024-09-30,-0.074995,-0.241417,0.268302,-46153383.93,-0.0572,,691229485.0,689912485.0
sz.300300,ST峡创,2024-10-26,2024-09-30,-0.319973,-0.592725,-0.089105,-52092947.63,-0.372022,,666847062.0,666804612.0
sz.300301,*ST长方,2024-10-30,2024-09-30,-1.139516,-0.098982,0.260535,-37445050.45,-0.124659,,790108769.0,789876719.0
sz.300302,同有科技,2024-10-25,2024-09-30,0.023311,0.103206,0.479291,31350079.95,-0.174583,,479263798.0,368888895.0
sz.300303,聚飞光电,2024-10-26,2024-09-30,0.073443,0.103317,0.248423,228160570.46,0.208233,,1329965141.0,1240163550.0
sz.300304,云意电气,2024-10-25,2024-09-30,0.109119,0.213351,0.325424,332054398.24,0.430649,,878143718.0,855606034.0
sz.300305,裕兴股份,2024-10-29,2024-09-30,-0.073956,-0.192458,-0.080998,-163984765.06,-0.530163,,375399812.0,318497729.0
sz.300306,远方信息,2024-10-24,2024-09-30,0.03605,0.186643,0.643478,55638761.57,0.352629,,268958778.0,157565464.0
sz.300307,慈星股份,2024-10-30,2024-09-30,0.100328,0.183683,0.315671,327746016.22,0.388811,,787801776.0,777376734.0
sz.300308,中际旭创,2024-10-23,2024-09-30,0.235087,0.223627,0.333214,3871569380.15,4.129912,,1121166509.0,1115714558.0
sz.300310,宜通世纪,2024-10-29,2024-09-30,0.012815,0.012713,0.101888,22683579.32,0.073616,,881658531.0,691740446.0
sz.300311,任子行,2024-10-30,2024-09-30,-0.132894,-0.362531,0.519926,-90160746.98,-0.157041,,673630150.0,537409093.0
